Combinations	core	pangenome	variable
7	60494	73470	12976
7	60609	73939	13330
7	60206	73545	13339
7	60604	75284	14680
7	59974	72333	12359
7	59918	73135	13217
7	59936	75113	15177
7	60661	73073	12412
7	59842	72695	12853
7	60141	72938	12797
7	60971	73331	12360
7	60680	75124	14444
7	60243	72199	11956
7	60308	72821	12513
7	60637	73348	12711
7	60172	72673	12501
7	59885	72525	12640
7	60004	72797	12793
7	60134	74990	14856
7	60002	72342	12340
7	59968	73080	13112
7	60131	72869	12738
7	61802	74109	12307
7	59854	72996	13142
7	59219	75055	15836
7	60123	75052	14929
7	60708	73327	12619
7	60728	73404	12676
7	59825	73047	13222
7	60117	75077	14960
7	59835	73297	13462
7	59897	73199	13302
7	60548	74374	13826
7	60446	73289	12843
7	60198	75250	15052
7	60426	73661	13235
7	59818	72837	13019
7	61286	72924	11638
7	60335	72632	12297
7	60308	74519	14211
7	60346	73495	13149
7	60149	72931	12782
7	60249	73551	13302
7	60002	73443	13441
7	59497	73086	13589
7	60715	74830	14115
7	59884	73204	13320
7	60503	73128	12625
7	59671	72773	13102
7	59965	75011	15046
7	60150	72980	12830
7	59505	72522	13017
7	59703	72770	13067
7	59873	72449	12576
7	59710	72765	13055
7	60710	75203	14493
7	60175	72737	12562
7	58721	72867	14146
7	61097	73174	12077
7	60491	74387	13896
7	59992	72535	12543
7	59981	74759	14778
7	60242	73129	12887
7	60102	74570	14468
7	61345	74458	13113
7	59620	75274	15654
7	59310	73282	13972
7	60152	72685	12533
7	59828	74474	14646
7	60939	72639	11700
7	60379	73190	12811
7	60130	75168	15038
7	59779	72581	12802
7	59670	72852	13182
7	60160	73549	13389
7	60663	74487	13824
7	60608	72619	12011
7	59721	72450	12729
7	59581	75001	15420
7	59536	72679	13143
7	60264	72639	12375
7	61015	73281	12266
7	59848	72519	12671
8	59050	72876	13826
8	59597	73145	13548
8	59445	72720	13275
8	60071	75181	15110
8	59315	72507	13192
8	59728	74760	15032
8	59503	72882	13379
8	60305	73566	13261
8	59593	73476	13883
8	59158	73090	13932
8	60342	75362	15020
8	59544	75195	15651
8	59630	72765	13135
8	59646	73037	13391
8	59621	72703	13082
8	59379	73985	14606
8	59474	73182	13708
8	59774	72524	12750
8	60239	74714	14475
8	59214	72982	13768
8	61017	74582	13565
8	60268	72917	12649
8	59892	72820	12928
8	59335	72903	13568
8	60343	72777	12434
8	59915	75199	15284
8	59069	73238	14169
8	59764	73863	14099
8	58895	74804	15909
8	59005	73005	14000
8	59934	73525	13591
8	59662	73183	13521
8	59081	72936	13855
8	59449	72723	13274
8	60049	73653	13604
8	59157	72729	13572
8	59191	72818	13627
8	60094	72961	12867
8	60816	74478	13662
8	59741	74549	14808
8	60729	72710	11981
8	59420	72633	13213
8	60053	73341	13288
8	59696	73740	14044
8	60320	74062	13742
8	60474	74637	14163
8	59397	75165	15768
8	58755	73166	14411
8	59356	74788	15432
8	59210	73477	14267
8	59503	72679	13176
8	60419	74460	14041
8	60070	73308	13238
8	59894	74606	14712
8	59917	74768	14851
8	59659	73178	13519
8	60246	73209	12963
8	58768	73802	15034
8	60471	74763	14292
8	60049	74669	14620
8	59577	73447	13870
8	58980	73235	14255
8	60427	73220	12793
8	61152	74767	13615
8	59617	74622	15005
8	59966	74405	14439
8	59390	72589	13199
8	58973	72714	13741
8	59940	73246	13306
8	60487	72749	12262
8	60145	72672	12527
8	59382	72560	13178
8	59382	75242	15860
8	59614	75223	15609
8	59467	72559	13092
8	59163	72617	13454
