Combinations	core	pangenome	variable
11	45622	63319	17697
11	44961	63312	18351
11	47771	61604	13833
11	47607	61727	14120
11	47783	61131	13348
11	47146	62337	15191
11	47692	62783	15091
11	46881	61501	14620
11	46027	62948	16921
11	47029	61485	14456
11	47647	61826	14179
11	47515	61578	14063
11	48106	62847	14741
11	46905	61489	14584
11	46204	61407	15203
12	46664	61323	14659
12	47561	62041	14480
12	46932	62796	15864
12	46533	61614	15081
12	47545	61475	13930
12	47627	61531	13904
12	46559	62220	15661
12	47196	61982	14786
12	48222	61989	13767
12	46620	61889	15269
12	45856	61391	15535
12	47591	62841	15250
12	47340	61735	14395
12	48045	61703	13658
12	44929	62824	17895
12	47919	61915	13996
12	46823	61200	14377
12	47071	62827	15756
12	47177	61833	14656
12	47073	61541	14468
12	47086	61847	14761
12	47464	62866	15402
12	46321	61679	15358
12	47037	61482	14445
12	46739	61373	14634
12	47271	61537	14266
12	45272	63416	18144
12	46633	61640	15007
12	47285	62859	15574
12	46530	61858	15328
12	47914	62890	14976
12	47063	61540	14477
12	47127	61508	14381
12	46195	62955	16760
12	46484	61645	15161
12	46964	62817	15853
12	45905	61788	15883
12	48755	62862	14107
12	47201	62864	15663
12	47118	61728	14610
12	46567	61251	14684
12	47315	61754	14439
12	46123	62213	16090
12	47028	62829	15801
12	46850	61348	14498
12	45187	62924	17737
12	46627	61663	15036
12	47296	62785	15489
12	48235	61884	13649
12	47190	61903	14713
12	46730	61834	15104
12	46568	61641	15073
12	46717	61589	14872
12	46465	61829	15364
12	46359	61653	15294
12	46910	61389	14479
12	46161	63442	17281
12	46836	61688	14852
12	45109	62969	17860
12	46503	62236	15733
12	47381	62756	15375
12	46567	61337	14770
12	46880	61739	14859
12	45732	63070	17338
12	45344	63008	17664
12	46264	62414	16150
12	47161	62356	15195
12	47656	62832	15176
12	47549	62822	15273
12	47029	61730	14701
12	47675	61675	14000
13	46825	62868	16043
13	47503	62867	15364
13	47282	61943	14661
13	44374	63250	18876
13	45970	61252	15282
13	46780	61815	15035
13	44766	63331	18565
13	46708	62327	15619
13	46409	61665	15256
13	46824	61553	14729
13	46899	61967	15068
13	47017	61483	14466
13	46703	61742	15039
13	46866	62829	15963
13	46878	61710	14832
13	46522	62416	15894
13	46441	61734	15293
13	47591	61992	14401
13	45897	61627	15730
13	47435	62905	15470
13	45771	62302	16531
13	46246	61403	15157
13	47229	61465	14236
13	44697	62939	18242
13	46996	62055	15059
13	47219	61694	14475
13	46855	61787	14932
13	46626	62830	16204
13	46761	62823	16062
13	47482	62880	15398
13	47318	62035	14717
13	46388	61579	15191
13	47487	62905	15418
13	46335	61730	15395
13	45251	62281	17030
13	46593	61841	15248
13	47545	61875	14330
13	45345	63012	17667
13	46470	61755	15285
13	46995	61941	14946
13	46155	61510	15355
13	46913	61560	14647
