Combinations	core	pangenome	variable
6	114918	131716	16798
6	113240	131896	18656
6	112753	131745	18992
6	119436	130634	11198
6	111361	132002	20641
6	115987	131700	15713
6	112992	132008	19016
6	115236	131538	16302
6	116886	131443	14557
6	115521	131746	16225
6	111411	131839	20428
6	112598	132000	19402
6	113134	131759	18625
6	115419	131719	16300
6	115642	131949	16307
6	114093	131343	17250
6	113952	132019	18067
7	112001	132101	20100
7	113824	131578	17754
7	113746	131990	18244
7	113562	131914	18352
7	113719	131963	18244
7	114391	131968	17577
7	112664	131903	19239
7	115269	131894	16625
7	113384	132101	18717
7	115323	131919	16596
7	112402	132136	19734
7	113842	131974	18132
7	112635	131940	19305
7	115116	131863	16747
7	113078	132182	19104
7	110306	132080	21774
7	113254	131828	18574
7	110951	131967	21016
7	112329	131885	19556
7	109497	132084	22587
7	113813	132038	18225
7	114097	132205	18108
7	110972	132029	21057
7	116637	131469	14832
7	114198	131899	17701
7	115804	132117	16313
7	114009	131982	17973
7	109985	131974	21989
7	114537	132051	17514
7	118173	131494	13321
7	113915	132035	18120
7	114827	131814	16987
7	115403	131600	16197
7	114961	132040	17079
7	110807	132097	21290
7	109713	131864	22151
7	115022	131848	16826
7	111983	132007	20024
7	112294	131985	19691
7	112597	131692	19095
7	112910	131910	19000
7	115133	131677	16544
7	116862	131743	14881
7	113845	131860	18015
7	114541	131761	17220
7	112827	132199	19372
7	112683	131952	19269
7	113895	131986	18091
7	113486	131905	18419
7	115667	131926	16259
7	113589	132134	18545
7	110875	132184	21309
7	114771	131869	17098
7	111481	132225	20744
8	114171	132046	17875
8	113101	132130	19029
8	114670	131727	17057
8	113985	131964	17979
8	113182	131845	18663
8	112444	132037	19593
8	112679	132025	19346
8	111865	132296	20431
8	111616	132076	20460
8	112317	132164	19847
8	111327	132083	20756
8	111074	132142	21068
8	114425	131824	17399
8	112428	132041	19613
8	112151	132122	19971
8	114743	132189	17446
8	112959	132084	19125
8	111379	132117	20738
8	113585	131860	18275
8	114979	131578	16599
8	114963	132036	17073
8	112418	132160	19742
8	112919	131862	18943
8	115351	131788	16437
8	111809	132244	20435
8	110319	131886	21567
8	114530	131645	17115
8	115434	131816	16382
8	115299	131919	16620
8	109700	132101	22401
8	112877	132166	19289
8	113299	131967	18668
8	112974	132120	19146
8	112632	131854	19222
8	110173	132151	21978
8	114025	132077	18052
8	111089	132031	20942
8	113953	132069	18116
8	115153	131645	16492
8	113864	131779	17915
8	112302	132007	19705
8	113656	132054	18398
8	112584	132288	19704
8	111567	132151	20584
8	110447	132211	21764
8	112423	131793	19370
8	111436	132093	20657
8	112488	132019	19531
8	115144	131931	16787
8	109637	131939	22302
8	113588	132185	18597
8	115603	132026	16423
8	108519	132323	23804
8	109721	132069	22348
9	109548	132019	22471
9	110717	132032	21315
9	111907	132128	20221
9	114492	131798	17306
9	111804	131993	20189
9	113203	131940	18737
9	110861	132116	21255
9	110279	132168	21889
9	113362	132204	18842
9	112518	132068	19550
9	111111	132181	21070
9	111100	132228	21128
9	110876	131894	21018
9	111867	132239	20372
9	113035	132308	19273
9	111226	132189	20963
9	113638	131999	18361
9	112959	132072	19113
9	111862	132132	20270
9	114048	131794	17746
9	114544	131797	17253
9	114178	132251	18073
9	111449	132213	20764
9	109545	132256	22711
9	112911	131954	19043
9	113283	131947	18664
9	112435	131971	19536
9	110582	132054	21472
9	111503	131927	20424
9	110408	132291	21883
9	111768	132171	20403
9	110257	132288	22031
9	112334	132197	19863
9	112038	132081	20043
9	108454	132237	23783
9	110477	132075	21598
9	113868	131784	17916
9	113589	132202	18613
9	112393	132286	19893
9	114312	132186	17874
9	113589	132131	18542
9	109527	132029	22502
9	112149	132339	20190
9	112461	132133	19672
9	113486	132171	18685
9	112881	132085	19204
9	111738	132142	20404
9	110231	132257	22026
9	111615	131881	20266
9	114296	132043	17747
9	110071	132376	22305
9	111884	131971	20087
9	112314	132092	19778
9	107534	132112	24578
10	106212	132375	26163
10	110014	132126	22112
10	110486	132246	21760
10	111551	132211	20660
10	112739	132143	19404
10	110452	132249	21797
10	111873	132192	20319
10	111257	132241	20984
10	111079	132095	21016
10	110301	132143	21842
10	112818	132064	19246
10	111174	132112	20938
10	108877	132298	23421
10	109951	132381	22430
10	114281	132098	17817
10	111148	132172	21024
10	112230	132178	19948
10	110397	132057	21660
10	113998	132195	18197
10	111339	132256	20917
10	112630	132267	19637
10	112603	131993	19390
10	110855	132062	21207
10	109468	132233	22765
10	110917	132067	21150
10	109711	132238	22527
10	110723	132168	21445
10	113391	131735	18344
10	112286	132053	19767
10	112724	132247	19523
10	111723	132035	20312
10	112977	131960	18983
10	111385	132081	20696
10	111966	132280	20314
10	112612	132142	19530
10	111943	132050	20107
10	110977	132126	21149
10	107345	132210	24865
10	109200	132304	23104
10	115082	131957	16875
10	110833	132200	21367
10	111927	132308	20381
10	112165	132152	19987
10	112155	132194	20039
10	110349	132229	21880
10	107974	132394	24420
10	112999	132086	19087
10	109883	132277	22394
10	110192	132196	22004
10	113396	132361	18965
10	111630	132281	20651
10	110656	132048	21392
10	110543	132100	21557
10	104013	132398	28385
11	109719	132229	22510
11	105296	132341	27045
11	110270	132280	22010
11	110726	132186	21460
11	108444	132437	23993
11	108230	132271	24041
11	113632	132141	18509
11	106286	132412	26126
11	111551	132146	20595
11	109313	132330	23017
11	108677	132254	23577
11	111338	132216	20878
11	111207	132227	21020
11	108017	132333	24316
11	111157	132235	21078
11	108237	132383	24146
11	110854	132017	21163
11	108583	132343	23760
11	109480	132111	22631
11	107467	132395	24928
11	109383	132280	22897
11	111734	132120	20386
11	107421	132390	24969
11	111247	132256	21009
11	110546	132274	21728
11	105153	132415	27262
11	110730	132235	21505
11	110917	132321	21404
11	110239	132373	22134
11	108008	132154	24146
11	110371	132296	21925
11	108103	132361	24258
11	111618	132190	20572
11	110155	132317	22162
11	109833	132226	22393
11	110913	132117	21204
11	110610	132116	21506
11	111065	132257	21192
11	109037	132328	23291
11	110890	132248	21358
11	107209	132349	25140
11	108487	132299	23812
11	110370	132370	22000
11	110826	132184	21358
11	110722	132194	21472
11	109010	132289	23279
11	106009	132317	26308
11	109993	132280	22287
11	107219	132390	25171
11	109741	132421	22680
11	113117	132134	19017
11	109147	132321	23174
11	106851	132313	25462
11	106982	132275	25293
12	108445	132280	23835
12	111046	132179	21133
12	112079	132255	20176
12	106551	132414	25863
12	109512	132327	22815
12	110316	132283	21967
12	109980	132277	22297
12	111731	132282	20551
12	107597	132458	24861
12	109527	132326	22799
12	106971	132269	25298
12	107379	132201	24822
12	109546	132023	22477
12	110405	132088	21683
12	106980	132355	25375
12	108845	132366	23521
12	109750	132418	22668
12	112283	132168	19885
12	105888	132398	26510
12	109314	132305	22991
12	108637	132419	23782
12	108368	132445	24077
12	107777	132272	24495
12	111464	132210	20746
12	111108	132219	21111
12	108557	132496	23939
12	107614	132346	24732
12	107991	132394	24403
12	112676	132225	19549
12	109560	132366	22806
12	110153	132170	22017
12	105881	132283	26402
12	106931	132235	25304
12	104363	132474	28111
12	109631	132328	22697
12	110702	132423	21721
12	107893	132197	24304
12	110643	132287	21644
12	108489	132275	23786
12	108499	132292	23793
12	111561	132363	20802
12	105455	132347	26892
12	107754	132318	24564
12	107784	132205	24421
12	110308	132252	21944
12	107350	132403	25053
12	109343	132238	22895
12	109636	132386	22750
12	108931	132431	23500
12	106931	132372	25441
12	111099	132374	21275
12	111060	132024	20964
12	110478	132266	21788
12	109159	132381	23222
13	110058	132290	22232
13	110278	132283	22005
13	108055	132210	24155
13	106518	132306	25788
13	108002	132283	24281
13	110736	132315	21579
13	106792	132302	25510
13	107234	132297	25063
13	106867	132229	25362
13	107992	132318	24326
13	110448	132336	21888
13	106225	132454	26229
13	106479	132440	25961
13	109764	132384	22620
13	108191	132458	24267
13	105629	132508	26879
13	110368	132252	21884
13	107222	132438	25216
13	109550	132338	22788
13	110790	132289	21499
13	108225	132193	23968
13	111041	132257	21216
13	109538	132037	22499
13	107031	132380	25349
13	105977	132468	26491
13	107716	132278	24562
13	107460	132401	24941
13	108232	132348	24116
13	104910	132413	27503
13	108015	132377	24362
13	110272	132129	21857
13	108327	132410	24083
13	110998	132019	21021
13	107587	132352	24765
13	109651	132358	22707
13	111572	132408	20836
13	105399	132435	27036
13	108604	132381	23777
13	111343	132066	20723
13	109740	132298	22558
13	105970	132300	26330
13	107510	132428	24918
13	108323	132335	24012
13	107167	132457	25290
