Combinations	core	pangenome	variable
4	56953	64318	7365
4	57897	64748	6851
5	56605	64581	7976
5	56707	65021	8314
5	56691	65174	8483
5	57373	65341	7968
5	57295	65143	7848
5	56668	65105	8437
5	56889	65233	8344
5	56364	64698	8334
5	57833	65300	7467
5	57279	65014	7735
5	56966	64621	7655
5	56674	64803	8129
5	57467	64909	7442
5	56988	64638	7650
5	58247	65538	7291
5	56648	64730	8082
5	57556	64887	7331
5	56494	65118	8624
5	57179	64733	7554
5	56670	64679	8009
5	56360	64663	8303
5	56911	65159	8248
5	57484	65034	7550
5	56550	65075	8525
5	57005	65225	8220
5	57273	64848	7575
5	56553	64805	8252
5	56634	64791	8157
5	57025	64364	7339
5	56535	64709	8174
5	56901	64797	7896
5	57048	64960	7912
5	56593	64747	8154
5	56799	65230	8431
5	56547	65260	8713
5	56602	64837	8235
5	56524	64628	8104
5	56982	65293	8311
5	56765	64695	7930
5	56975	64734	7759
5	57618	65300	7682
5	57165	65179	8014
5	57315	65193	7878
5	56619	64786	8167
5	56676	64542	7866
5	57393	65086	7693
5	56911	64460	7549
5	57190	65248	8058
5	57960	64800	6840
5	58082	65262	7180
5	58199	65252	7053
5	56790	64711	7921
5	56712	64740	8028
5	56968	64979	8011
5	56848	65107	8259
5	56398	65065	8667
5	56842	64590	7748
5	57244	64852	7608
5	57766	65271	7505
5	56685	65308	8623
5	57765	65147	7382
5	57511	65460	7949
5	57029	64976	7947
5	56629	65017	8388
5	57916	65151	7235
5	57205	65052	7847
5	57038	65361	8323
5	57386	65224	7838
5	56262	64670	8408
5	57307	65160	7853
5	56318	64865	8547
5	57142	65174	8032
5	56947	64908	7961
5	57186	65132	7946
5	57868	65131	7263
5	57314	65254	7940
5	57058	64871	7813
5	56916	64836	7920
5	56532	64806	8274
5	56632	64673	8041
5	56609	65138	8529
5	56964	64690	7726
5	57307	65193	7886
5	57243	65279	8036
5	58292	65455	7163
5	56763	64883	8120
6	56682	65412	8730
6	56055	65138	9083
6	56158	64971	8813
6	56664	65059	8395
6	56228	65333	9105
6	56143	64899	8756
6	56803	65152	8349
6	56168	65079	8911
6	57295	65328	8033
6	55814	64904	9090
6	56788	65373	8585
6	57258	65207	7949
6	56643	64996	8353
6	55909	65080	9171
6	56644	65309	8665
6	58242	65337	7095
6	57337	65036	7699
6	57038	65063	8025
6	56286	64919	8633
6	55665	65145	9480
6	56239	65134	8895
6	56513	64926	8413
6	57751	65271	7520
6	56429	65397	8968
6	57332	65314	7982
6	56647	65327	8680
6	56238	65162	8924
6	57410	65444	8034
6	56247	64800	8553
6	57331	65336	8005
6	57087	65083	7996
6	55932	65112	9180
6	56557	65223	8666
6	56423	65153	8730
6	56937	65336	8399
6	55858	65314	9456
6	55938	64958	9020
6	55927	65026	9099
6	56394	64955	8561
6	56653	65361	8708
6	55929	64891	8962
6	56154	65019	8865
6	56412	65133	8721
6	56491	64802	8311
6	56552	64881	8329
6	56248	64832	8584
6	56509	65181	8672
6	57114	65394	8280
6	56273	65047	8774
6	56556	65172	8616
6	56968	64646	7678
6	56304	65174	8870
6	56568	65351	8783
6	57612	65486	7874
6	56425	64941	8516
6	56647	64950	8303
6	56604	65062	8458
6	55967	65066	9099
6	57425	65281	7856
6	56908	65372	8464
6	56082	65031	8949
6	56659	65432	8773
6	56224	64950	8726
6	56142	65105	8963
6	55931	65031	9100
6	56802	65414	8612
6	55974	64884	8910
6	56477	64940	8463
6	56328	65312	8984
6	56957	65169	8212
6	56812	65400	8588
6	56280	65066	8786
6	56346	65278	8932
6	57104	65364	8260
6	56352	65145	8793
6	56244	64958	8714
6	56251	64862	8611
6	56151	64932	8781
6	56551	64882	8331
6	56615	65202	8587
6	56086	65074	8988
6	57160	65263	8103
6	56192	65033	8841
6	56277	65090	8813
6	57173	65257	8084
6	56164	64824	8660
7	55509	65153	9644
7	55631	65140	9509
7	56355	65357	9002
7	55718	65123	9405
7	56159	65502	9343
7	55619	64954	9335
7	56124	64723	8599
7	55758	65303	9545
7	56220	65309	9089
7	56515	65436	8921
7	56207	65061	8854
7	56621	65413	8792
7	56077	65439	9362
7	55868	65300	9432
7	55590	65159	9569
7	55640	65220	9580
7	55802	65040	9238
7	56248	65197	8949
7	55931	65127	9196
7	56836	64933	8097
7	55607	65385	9778
7	56560	65032	8472
7	55785	65167	9382
7	56268	65338	9070
7	56322	65309	8987
7	55808	65361	9553
7	56126	65424	9298
7	56402	65450	9048
7	56157	65416	9259
7	55720	64948	9228
7	56280	65302	9022
7	56345	65256	8911
7	56030	65282	9252
7	56729	65409	8680
7	56869	65398	8529
7	57051	65010	7959
7	56566	65418	8852
7	55483	64989	9506
7	55911	65234	9323
7	56023	65286	9263
7	55784	64954	9170
7	56701	65347	8646
7	55901	65103	9202
7	55815	65207	9392
7	56028	64980	8952
7	55761	65084	9323
7	56036	64820	8784
7	56103	65213	9110
7	56304	65129	8825
7	56800	65460	8660
7	55772	65047	9275
7	56322	65227	8905
7	56487	65405	8918
7	56462	65456	8994
7	56131	64956	8825
7	56243	65282	9039
7	56297	65274	8977
7	55909	65011	9102
7	56104	65232	9128
7	56538	65533	8995
7	56046	65417	9371
7	55991	65428	9437
7	56471	65369	8898
7	55532	64946	9414
7	56257	65321	9064
7	56438	65122	8684
7	56227	65383	9156
7	55990	65263	9273
7	55795	65161	9366
7	56447	65190	8743
7	55794	65285	9491
7	56285	65276	8991
7	55781	64926	9145
7	55920	65201	9281
7	56113	65142	9029
7	56166	65398	9232
7	56764	65376	8612
7	56272	65234	8962
7	55742	64952	9210
7	56239	65386	9147
7	56453	65370	8917
7	56656	65338	8682
7	57099	65474	8375
7	55609	65042	9433
7	55748	65128	9380
7	56215	65162	8947
8	55635	65245	9610
8	55455	65261	9806
8	55667	65296	9629
8	55491	65023	9532
8	55826	65430	9604
8	55999	65446	9447
8	55778	65262	9484
8	55150	65078	9928
8	55860	65538	9678
8	55787	64954	9167
8	56026	65433	9407
8	55710	65284	9574
8	55991	64948	8957
8	55370	65103	9733
8	56006	65499	9493
8	56051	65421	9370
8	56141	65127	8986
8	55641	65350	9709
8	55867	65097	9230
8	55734	65054	9320
8	55726	64951	9225
8	55826	65177	9351
8	56861	65426	8565
8	56138	65295	9157
8	56153	65328	9175
8	56406	65333	8927
8	55896	65387	9491
8	55167	65417	10250
8	56505	65456	8951
8	56832	65482	8650
8	55498	65196	9698
8	55364	65069	9705
8	55708	65516	9808
8	55690	65252	9562
8	55366	65239	9873
8	55632	65079	9447
8	55351	65368	10017
8	55504	65347	9843
8	55030	65146	10116
8	56070	65103	9033
8	55553	65157	9604
8	55836	65141	9305
8	56031	65198	9167
8	56023	65261	9238
8	55316	65132	9816
8	55648	65464	9816
8	55972	65253	9281
8	55986	65298	9312
8	55490	65205	9715
8	55513	65259	9746
8	56122	65096	8974
8	55507	65084	9577
8	55455	65291	9836
8	55735	65474	9739
8	55393	65250	9857
8	55436	65177	9741
8	55999	65320	9321
8	55578	65334	9756
8	56752	65483	8731
8	55380	65081	9701
8	55638	65207	9569
8	55517	65222	9705
8	55570	65360	9790
8	55319	65128	9809
8	56069	65179	9110
8	55534	65320	9786
8	56026	65458	9432
8	55826	65403	9577
8	55356	65345	9989
8	55215	65101	9886
8	55733	65463	9730
8	55578	65477	9899
8	55798	65327	9529
8	55668	65012	9344
8	55759	65349	9590
8	56231	65446	9215
8	55564	65316	9752
8	55873	65385	9512
8	55451	65443	9992
8	55077	65098	10021
8	55573	65130	9557
8	55482	65384	9902
8	55737	65439	9702
8	55643	65413	9770
8	55821	65079	9258
8	55498	65250	9752
9	55804	65567	9763
9	55139	65286	10147
9	56001	65521	9520
9	55783	65451	9668
9	56752	65484	8732
9	55468	65523	10055
9	55672	65248	9576
9	55711	65485	9774
9	55450	65231	9781
9	55274	65365	10091
9	55184	65235	10051
9	55231	65084	9853
9	55194	65443	10249
9	54548	65232	10684
9	56419	65452	9033
9	55485	65280	9795
9	54982	65520	10538
9	55670	65180	9510
9	55893	65513	9620
9	55212	65262	10050
9	55203	65321	10118
9	55393	65237	9844
9	55614	65439	9825
9	55749	65389	9640
9	55538	65435	9897
9	54889	65153	10264
9	55260	65067	9807
9	55625	65379	9754
9	54797	65272	10475
9	55859	65409	9550
9	56799	65516	8717
9	55790	65446	9656
9	55548	65412	9864
9	54980	65258	10278
9	55496	65483	9987
9	55337	65310	9973
9	55388	65064	9676
9	55459	65384	9925
9	55844	65344	9500
9	55630	65184	9554
9	55293	65539	10246
9	55292	65225	9933
9	54991	65317	10326
9	55601	65409	9808
9	55288	65203	9915
9	55362	65262	9900
9	55071	65220	10149
9	55672	65300	9628
9	55566	65498	9932
9	54887	65250	10363
9	55602	65414	9812
9	54795	65258	10463
9	55543	65056	9513
9	55714	65121	9407
9	55273	65429	10156
9	55311	65124	9813
9	55153	65061	9908
9	55741	65312	9571
9	55586	65453	9867
9	55585	65490	9905
9	55468	65491	10023
9	55296	65158	9862
9	55178	64978	9800
9	56035	65448	9413
9	55320	65349	10029
9	55606	65432	9826
9	55366	65293	9927
9	55350	65303	9953
9	55836	65377	9541
9	55404	65118	9714
9	55413	65312	9899
9	55265	65135	9870
9	55258	65347	10089
9	55814	65415	9601
9	55918	65388	9470
9	55515	65212	9697
9	55100	65339	10239
9	54860	65445	10585
9	55696	65351	9655
9	55284	65327	10043
9	55436	65212	9776
9	54997	65071	10074
9	56044	65388	9344
9	55663	65131	9468
9	55475	65405	9930
9	55470	65130	9660
10	55091	65487	10396
10	55204	65472	10268
10	55172	65467	10295
10	55753	65507	9754
10	55139	65437	10298
10	55098	65472	10374
10	55026	64991	9965
10	55960	65421	9461
10	54837	65459	10622
10	54802	65360	10558
10	54945	65462	10517
10	55379	65428	10049
10	55760	65456	9696
