PRJNA337388	SAMN05518963	2016-08-13	SRR4028286
PRJNA337388	SAMN05518963	2016-08-13	SRR4028287
PRJNA337388	SAMN05518963	2016-08-13	SRR4028288
PRJNA337388	SAMN05518963	2016-08-13	SRR4028289
PRJNA337388	SAMN05518963	2016-08-13	SRR4028290
PRJNA337388	SAMN05518963	2016-08-13	SRR4028291
PRJNA337388	SAMN05518963	2016-08-13	SRR4028292
PRJNA337388	SAMN05518963	2016-08-13	SRR4028293
PRJNA337388	SAMN05518963	2016-08-13	SRR4028294
PRJNA337388	SAMN05518963	2016-08-13	SRR4028295
PRJNA337388	SAMN05518963	2016-08-13	SRR4028296
PRJNA337388	SAMN05518963	2016-08-13	SRR4028297
PRJNA337388	SAMN05518963	2016-08-13	SRR4028298
PRJNA337388	SAMN05518963	2016-08-13	SRR4028299
PRJNA337388	SAMN05518963	2016-08-13	SRR4028300
PRJNA337388	SAMN05518963	2016-08-13	SRR4028301
PRJNA337388	SAMN05518963	2016-08-13	SRR4028302
PRJNA337388	SAMN05518963	2016-08-13	SRR4028303
PRJNA337388	SAMN05518963	2016-08-13	SRR4028304
PRJNA337388	SAMN05518963	2016-08-13	SRR4028305
PRJNA337388	SAMN05518963	2016-08-13	SRR4028306
PRJNA337388	SAMN05518963	2016-08-13	SRR4028307
PRJNA337388	SAMN05518963	2016-08-13	SRR4028308
PRJNA337388	SAMN05518963	2016-08-13	SRR4028309
PRJNA337388	SAMN05518963	2016-08-13	SRR4028310
PRJNA337388	SAMN05518963	2016-08-13	SRR4028311
PRJNA337388	SAMN05518963	2016-08-13	SRR4028312
PRJNA337388	SAMN05518963	2016-08-13	SRR4028313
PRJNA337388	SAMN05518963	2016-08-13	SRR4028314
PRJNA337388	SAMN05518963	2016-08-13	SRR4028315
PRJNA337388	SAMN05518963	2016-08-13	SRR4028316
PRJNA337388	SAMN05518963	2016-08-13	SRR4028317
PRJNA337388	SAMN05518963	2016-08-13	SRR4028318
PRJNA337388	SAMN05518963	2016-08-13	SRR4028319
PRJNA337388	SAMN05518963	2016-08-13	SRR4028320
PRJNA337388	SAMN05518963	2016-08-13	SRR4028321
PRJNA337388	SAMN05518963	2016-08-13	SRR4028322
PRJNA337388	SAMN05518963	2016-08-13	SRR4028323
PRJNA337388	SAMN05518963	2016-08-13	SRR4028324
PRJNA337388	SAMN05518963	2016-08-13	SRR4028325
PRJNA337388	SAMN05518963	2016-08-13	SRR4028326
PRJNA337388	SAMN05518963	2016-08-13	SRR4028327
PRJNA337388	SAMN05518963	2016-08-13	SRR4028328
PRJNA337388	SAMN05518963	2016-08-13	SRR4028329
PRJNA337388	SAMN05518963	2016-08-13	SRR4028330
PRJNA337388	SAMN05518963	2016-08-13	SRR4028331
PRJNA337388	SAMN05518963	2016-08-13	SRR4028332
PRJNA337388	SAMN05518963	2016-08-13	SRR4028333
PRJNA337388	SAMN05518963	2016-08-13	SRR4028334
PRJNA337388	SAMN05518963	2016-08-13	SRR4028335
PRJNA337388	SAMN05518963	2016-08-13	SRR4028336
PRJNA337388	SAMN05518963	2016-08-13	SRR4028337
PRJNA337388	SAMN05518963	2016-08-13	SRR4028338
PRJNA337388	SAMN05518963	2016-08-13	SRR4028339
PRJNA337388	SAMN05518963	2016-08-13	SRR4028340
PRJNA337388	SAMN05518963	2016-08-13	SRR4028341
PRJNA337388	SAMN05518963	2016-08-13	SRR4028342
PRJNA337388	SAMN05518963	2016-08-13	SRR4028343
PRJNA337388	SAMN05518963	2016-08-13	SRR4028344
PRJNA337388	SAMN05518963	2016-08-13	SRR4028345
PRJNA337388	SAMN05518963	2016-08-13	SRR4028346
PRJNA337388	SAMN05518963	2016-08-13	SRR4028347
PRJNA337388	SAMN05518963	2016-08-13	SRR4028348
PRJNA337388	SAMN05518963	2016-08-13	SRR4028349
PRJNA337388	SAMN05518963	2016-08-13	SRR4028350
PRJNA337388	SAMN05518963	2016-08-13	SRR4028351
PRJNA337388	SAMN05518963	2016-08-13	SRR4028352
PRJNA337388	SAMN05518963	2016-08-13	SRR4028353
PRJNA337388	SAMN05518963	2016-08-13	SRR4028354
PRJNA337388	SAMN05518963	2016-08-13	SRR4028355
PRJNA337388	SAMN05518963	2016-08-13	SRR4028356
PRJNA337388	SAMN05518963	2016-08-13	SRR4028357
PRJNA337388	SAMN05518963	2016-08-13	SRR4028358
PRJNA337388	SAMN05518963	2016-08-13	SRR4028359
PRJNA337388	SAMN05518963	2016-08-13	SRR4028360
PRJNA337388	SAMN05518963	2016-08-13	SRR4028361
PRJNA337388	SAMN05518963	2016-08-13	SRR4028362
PRJNA337388	SAMN05518963	2016-08-13	SRR4028363
PRJNA337388	SAMN05518963	2016-08-13	SRR4028364
PRJNA337388	SAMN05518963	2016-08-13	SRR4028365
PRJNA337388	SAMN05518963	2016-08-13	SRR4028366
PRJNA337388	SAMN05518963	2016-08-13	SRR4028367
PRJNA337388	SAMN05518963	2016-08-13	SRR4028368
PRJNA337388	SAMN05518963	2016-08-13	SRR4028369
PRJNA337388	SAMN05518963	2016-08-13	SRR4028370
PRJNA337388	SAMN05518963	2016-08-13	SRR4028371
PRJNA337388	SAMN05518963	2016-08-13	SRR4028372
PRJNA337388	SAMN05518963	2016-08-13	SRR4028373
PRJNA337388	SAMN05518963	2016-08-13	SRR4028374
PRJNA337388	SAMN05518963	2016-08-13	SRR4028375
PRJNA337388	SAMN05518963	2016-08-13	SRR4028376
PRJNA337388	SAMN05518963	2016-08-13	SRR4028377
PRJNA337388	SAMN05518963	2016-08-13	SRR4028378
PRJNA337388	SAMN05518963	2016-08-13	SRR4028379
PRJNA337388	SAMN05518963	2016-08-13	SRR4028380
PRJNA337388	SAMN05518963	2016-08-13	SRR4028381
PRJNA337388	SAMN05518963	2016-08-13	SRR4028382
PRJNA337388	SAMN05518963	2016-08-13	SRR4028383
PRJNA337388	SAMN05518963	2016-08-13	SRR4028384
PRJNA337388	SAMN05518963	2016-08-13	SRR4028385
PRJNA337388	SAMN05518963	2016-08-13	SRR4028386
PRJNA337388	SAMN05518963	2016-08-13	SRR4028387
PRJNA337388	SAMN05518963	2016-08-13	SRR4028388
PRJNA337388	SAMN05518963	2016-08-13	SRR4028389
PRJNA337388	SAMN05518963	2016-08-13	SRR4028390
PRJNA337388	SAMN05518963	2016-08-13	SRR4028391
PRJNA337388	SAMN05518963	2016-08-13	SRR4028392
PRJNA337388	SAMN05518963	2016-08-13	SRR4028393
PRJNA337388	SAMN05518963	2016-08-13	SRR4028394
PRJNA337388	SAMN05518963	2016-08-13	SRR4028395
PRJNA337388	SAMN05518963	2016-08-13	SRR4028396
PRJNA337388	SAMN05518963	2016-08-13	SRR4028397
PRJNA337388	SAMN05518963	2016-08-13	SRR4028398
PRJNA337388	SAMN05518963	2016-08-13	SRR4028399
PRJNA337388	SAMN05518963	2016-08-13	SRR4028400
PRJNA337388	SAMN05518963	2016-08-13	SRR4028401
PRJNA337388	SAMN05518963	2016-08-13	SRR4028402
PRJNA337388	SAMN05518963	2016-08-13	SRR4028403
PRJNA337388	SAMN05518963	2016-08-13	SRR4028404
PRJNA337388	SAMN05518963	2016-08-13	SRR4028405
PRJNA337388	SAMN05518963	2016-08-13	SRR4028406
PRJNA337388	SAMN05518963	2016-08-13	SRR4028407
PRJNA337388	SAMN05518963	2016-08-13	SRR4028408
PRJNA337388	SAMN05518963	2016-08-13	SRR4028409
PRJNA337388	SAMN05518963	2016-08-13	SRR4028410
PRJNA337388	SAMN05518963	2016-08-13	SRR4028411
PRJNA337388	SAMN05518963	2016-08-13	SRR4028412
PRJNA337388	SAMN05518963	2016-08-13	SRR4028413
PRJNA337388	SAMN05518963	2016-08-13	SRR4028414
PRJNA337388	SAMN05518963	2016-08-13	SRR4028415
PRJNA337388	SAMN05518963	2016-08-13	SRR4028416
PRJNA337388	SAMN05518963	2016-08-13	SRR4028417
PRJNA337388	SAMN05518963	2016-08-13	SRR4028418
PRJNA337388	SAMN05518963	2016-08-13	SRR4028419
PRJNA337388	SAMN05518963	2016-08-13	SRR4028420
PRJNA337388	SAMN05518963	2016-08-13	SRR4028421
PRJNA337388	SAMN05518963	2016-08-13	SRR4028422
PRJNA337388	SAMN05518963	2016-08-13	SRR4028423
PRJNA337388	SAMN05518963	2016-08-13	SRR4028424
PRJNA337388	SAMN05518963	2016-08-13	SRR4028425
PRJNA337388	SAMN05518963	2016-08-13	SRR4028426
PRJNA337388	SAMN05518963	2016-08-13	SRR4028427
PRJNA337388	SAMN05518963	2016-08-13	SRR4028428
PRJNA337388	SAMN05518963	2016-08-13	SRR4028429
PRJNA337388	SAMN05518963	2016-08-13	SRR4028430
PRJNA337388	SAMN05518963	2016-08-13	SRR4028431
PRJNA337388	SAMN05518963	2016-08-13	SRR4028432
PRJNA337388	SAMN05518963	2016-08-13	SRR4028433
PRJNA337388	SAMN05518963	2016-08-13	SRR4028434
PRJNA337388	SAMN05518963	2016-08-13	SRR4028435
PRJNA337388	SAMN05518963	2016-08-13	SRR4028436
PRJNA337388	SAMN05518963	2016-08-13	SRR4028437
PRJNA337388	SAMN05518963	2016-08-13	SRR4028438
PRJNA337388	SAMN05518963	2016-08-13	SRR4028439
PRJNA337388	SAMN05518963	2016-08-13	SRR4028440
PRJNA337388	SAMN05518963	2016-08-13	SRR4028441
PRJNA337388	SAMN05518963	2016-08-13	SRR4028442
PRJNA337388	SAMN05518963	2016-08-13	SRR4028443
PRJNA337388	SAMN05518963	2016-08-13	SRR4028444
PRJNA337388	SAMN05518963	2016-08-13	SRR4028445
PRJNA337388	SAMN05518963	2016-08-13	SRR4028446
PRJNA337388	SAMN05518963	2016-08-13	SRR4028447
PRJNA337388	SAMN05518963	2016-08-13	SRR4028448
PRJNA337388	SAMN05518963	2016-08-13	SRR4028449
PRJNA337388	SAMN05518963	2016-08-13	SRR4028450
PRJNA337388	SAMN05518963	2016-08-13	SRR4028451
PRJNA337388	SAMN05518963	2016-08-13	SRR4028452
PRJNA337388	SAMN05518963	2016-08-13	SRR4028453
PRJNA337388	SAMN05518963	2016-08-13	SRR4028454
PRJNA337388	SAMN05518963	2016-08-13	SRR4028455
PRJNA337388	SAMN05518963	2016-08-13	SRR4028456
PRJNA337388	SAMN05518963	2016-08-13	SRR4028457
PRJNA337388	SAMN05518963	2016-08-13	SRR4028458
PRJNA337388	SAMN05518963	2016-08-13	SRR4028459
PRJNA337388	SAMN05518963	2016-08-13	SRR4028460
PRJNA337388	SAMN05518963	2016-08-13	SRR4028461
PRJNA337388	SAMN05518963	2016-08-13	SRR4028462
PRJNA337388	SAMN05518963	2016-08-13	SRR4028463
PRJNA337388	SAMN05518963	2016-08-13	SRR4028464
PRJNA337388	SAMN05518963	2016-08-13	SRR4028465
PRJNA337388	SAMN05518963	2016-08-13	SRR4028466
PRJNA337388	SAMN05518963	2016-08-13	SRR4028467
PRJNA337388	SAMN05518963	2016-08-13	SRR4028468
PRJNA337388	SAMN05518963	2016-08-13	SRR4028469
PRJNA337388	SAMN05518963	2016-08-13	SRR4028470
PRJNA337388	SAMN05518963	2016-08-13	SRR4028471
PRJNA337388	SAMN05518963	2016-08-13	SRR4028472
PRJNA337388	SAMN05518963	2016-08-13	SRR4028473
PRJNA337388	SAMN05518963	2016-08-13	SRR4028474
PRJNA337388	SAMN05518963	2016-08-13	SRR4028475
PRJNA337388	SAMN05518963	2016-08-13	SRR4028476
PRJNA337388	SAMN05518963	2016-08-13	SRR4028477
PRJNA337388	SAMN05518963	2016-08-13	SRR4028478
PRJNA337388	SAMN05518963	2016-08-13	SRR4028479
PRJNA337388	SAMN05518963	2016-08-13	SRR4028480
PRJNA337388	SAMN05518963	2016-08-13	SRR4028481
PRJNA337388	SAMN05518963	2016-08-13	SRR4028482
PRJNA337388	SAMN05518963	2016-08-13	SRR4028483
PRJNA337388	SAMN05518963	2016-08-13	SRR4028484
PRJNA337388	SAMN05518963	2016-08-13	SRR4028485
PRJNA337388	SAMN05518963	2016-08-13	SRR4028486
PRJNA337388	SAMN05518963	2016-08-13	SRR4028487
PRJNA337388	SAMN05518963	2016-08-13	SRR4028488
PRJNA337388	SAMN05518963	2016-08-13	SRR4028489
PRJNA337388	SAMN05518963	2016-08-13	SRR4028490
PRJNA337388	SAMN05518963	2016-08-13	SRR4028491
PRJNA337388	SAMN05518963	2016-08-13	SRR4028492
PRJNA337388	SAMN05518963	2016-08-13	SRR4028493
PRJNA337388	SAMN05518963	2016-08-13	SRR4028494
PRJNA337388	SAMN05518963	2016-08-13	SRR4028495
PRJNA337388	SAMN05518963	2016-08-13	SRR4028496
PRJNA337388	SAMN05518963	2016-08-13	SRR4028497
PRJNA337388	SAMN05518963	2016-08-13	SRR4028498
PRJNA337388	SAMN05518963	2016-08-13	SRR4028499
PRJNA337388	SAMN05518963	2016-08-13	SRR4028500
PRJNA337388	SAMN05518963	2016-08-13	SRR4028501
PRJNA337388	SAMN05518963	2016-08-13	SRR4028502
PRJNA337388	SAMN05518963	2016-08-13	SRR4028503
PRJNA337388	SAMN05518963	2016-08-13	SRR4028504
PRJNA337388	SAMN05518963	2016-08-13	SRR4028505
PRJNA337388	SAMN05518963	2016-08-13	SRR4028506
PRJNA337388	SAMN05518963	2016-08-13	SRR4028507
PRJNA337388	SAMN05518963	2016-08-13	SRR4028508
PRJNA337388	SAMN05518963	2016-08-13	SRR4028509
PRJNA337388	SAMN05518963	2016-08-13	SRR4028510
PRJNA337388	SAMN05518963	2016-08-13	SRR4028511
PRJNA337388	SAMN05518963	2016-08-13	SRR4028512
PRJNA337388	SAMN05518963	2016-08-13	SRR4028513
PRJNA337388	SAMN05518963	2016-08-13	SRR4028514
PRJNA337388	SAMN05518963	2016-08-13	SRR4028515
