Combinations	core	pangenome	variable
9	49128	57808	8680
9	49425	57942	8517
9	49787	58157	8370
9	49349	57930	8581
9	49935	58058	8123
9	49636	58047	8411
9	49635	58193	8558
9	49784	58208	8424
9	49627	57886	8259
9	50050	58003	7953
9	49744	57811	8067
9	49468	57864	8396
9	49474	58048	8574
9	49515	57892	8377
9	49296	57933	8637
9	50174	58143	7969
9	49517	58028	8511
9	49432	57917	8485
9	49222	57959	8737
9	49461	57981	8520
9	49669	58171	8502
9	49548	57922	8374
9	50200	58076	7876
9	49637	58092	8455
9	49335	57771	8436
9	49553	58158	8605
9	49164	58124	8960
9	49378	57961	8583
9	49666	58107	8441
9	49299	58060	8761
9	49614	58139	8525
9	49450	58078	8628
9	49448	57942	8494
9	49760	57982	8222
9	49567	57832	8265
9	49402	57847	8445
9	49177	57866	8689
9	49414	58005	8591
9	49294	57986	8692
9	50023	58115	8092
9	49531	58056	8525
9	49490	57993	8503
9	49751	57870	8119
9	49644	57929	8285
9	49652	58104	8452
9	50356	58234	7878
9	49400	58013	8613
9	49398	57928	8530
9	49943	58081	8138
9	49586	58079	8493
9	49238	57904	8666
9	50271	58259	7988
10	48998	58110	9112
10	49707	58048	8341
10	49054	58083	9029
10	49239	58131	8892
10	49238	58014	8776
10	49496	57916	8420
10	49457	58189	8732
10	48943	57998	9055
10	49553	58080	8527
10	49422	57999	8577
10	49213	57944	8731
10	49747	58045	8298
10	49410	58129	8719
10	49227	58145	8918
10	49115	58161	9046
10	49273	57957	8684
10	49477	58149	8672
10	49558	58190	8632
10	49470	57997	8527
10	49839	58218	8379
10	49146	58134	8988
10	49179	58108	8929
10	49612	58174	8562
10	49121	58150	9029
10	49661	58100	8439
10	49139	57973	8834
10	49526	57993	8467
10	49550	57928	8378
10	49411	58156	8745
10	49345	57845	8500
10	49133	58017	8884
10	49513	58212	8699
10	49244	58112	8868
10	49400	58158	8758
10	49944	58163	8219
10	49723	58249	8526
10	49301	57963	8662
10	49174	58132	8958
10	49241	58017	8776
10	49620	58202	8582
10	49220	57860	8640
10	49333	57883	8550
10	49210	58027	8817
10	49673	58262	8589
10	49397	58165	8768
10	49184	57969	8785
10	49107	58133	9026
10	49261	58026	8765
10	49793	58181	8388
10	49593	58251	8658
10	48942	58086	9144
10	49052	57993	8941
10	49517	58115	8598
10	49328	58009	8681
10	49396	57812	8416
10	49118	58140	9022
10	49410	58103	8693
10	49007	58151	9144
10	49557	58204	8647
10	49566	58055	8489
10	49075	58103	9028
10	50236	58190	7954
10	48906	58141	9235
10	49786	58176	8390
10	48783	58148	9365
10	49166	57945	8779
10	49201	58197	8996
10	49193	58102	8909
10	49188	57876	8688
10	49531	57901	8370
10	49577	57997	8420
10	48993	58051	9058
10	49440	58166	8726
10	49490	58128	8638
10	49182	57898	8716
10	49601	58186	8585
10	49590	58081	8491
10	49683	58053	8370
10	49072	57937	8865
10	49501	58212	8711
10	49037	58135	9098
10	49363	58158	8795
10	49015	57895	8880
10	49805	58156	8351
10	49127	58017	8890
10	49356	57863	8507
11	49429	58200	8771
11	48873	57959	9086
11	49051	57867	8816
11	49102	58171	9069
11	49014	57911	8897
11	49170	58159	8989
11	49339	58124	8785
11	49164	57921	8757
11	48793	58174	9381
11	49462	58174	8712
11	49025	58203	9178
11	49060	58030	8970
11	49186	58164	8978
11	49044	58094	9050
11	48771	58174	9403
11	48813	57985	9172
11	49194	58237	9043
11	49308	58224	8916
11	49254	58214	8960
11	49471	57921	8450
11	49156	58223	9067
11	49322	58108	8786
11	49035	58052	9017
11	49500	58217	8717
11	49778	58218	8440
11	48813	58032	9219
11	49542	58242	8700
11	49175	57908	8733
11	49131	58039	8908
11	49111	58077	8966
11	49576	58154	8578
11	48871	58103	9232
11	48986	58013	9027
11	49009	58104	9095
11	48982	57989	9007
11	48935	57999	9064
11	48889	58132	9243
11	49067	58148	9081
11	48975	57911	8936
11	49031	58092	9061
11	49118	58147	9029
11	49223	58077	8854
11	49298	58216	8918
11	48642	58045	9403
11	49596	58212	8616
11	49062	58179	9117
11	49170	57901	8731
11	49306	58202	8896
11	48972	58174	9202
11	48998	58088	9090
11	49101	58005	8904
11	48960	57981	9021
11	49268	58002	8734
11	48930	58020	9090
11	49683	58009	8326
11	49037	58098	9061
11	49008	58153	9145
11	49168	57948	8780
11	49357	58194	8837
11	48963	58060	9097
11	48893	58163	9270
11	49082	58223	9141
11	49490	58150	8660
11	49069	58144	9075
11	49146	58074	8928
11	49064	58078	9014
11	49051	58111	9060
11	49746	58107	8361
11	49093	58140	9047
11	48858	57933	9075
11	48922	58083	9161
11	49141	58201	9060
11	49099	57966	8867
11	49157	58175	9018
11	49301	58125	8824
11	48738	58099	9361
11	49738	58188	8450
11	48934	58059	9125
11	49215	58178	8963
11	49489	58034	8545
11	48795	58144	9349
11	49187	58170	8983
11	49366	58144	8778
11	49180	57918	8738
11	49342	57934	8592
11	49033	58105	9072
12	49829	58266	8437
12	48823	58150	9327
12	48787	58155	9368
12	48475	58235	9760
12	48888	58143	9255
12	49477	58202	8725
12	48859	58133	9274
12	49037	58098	9061
