Combinations	core	pangenome	variable
9	94026	107790	13764
9	93936	107928	13992
9	91929	107831	15902
9	90709	107919	17210
9	94525	107832	13307
9	93911	107767	13856
9	91377	107938	16561
9	92650	107882	15232
9	94499	107473	12974
9	93349	107918	14569
9	91640	107978	16338
9	94682	107957	13275
9	91204	107936	16732
9	94073	107649	13576
9	92054	107964	15910
9	93174	108055	14881
9	90574	107938	17364
9	89252	108005	18753
9	91828	108006	16178
9	92236	107833	15597
9	92390	107756	15366
9	94172	107609	13437
9	91236	107800	16564
9	92491	107776	15285
9	93074	107922	14848
10	92068	108069	16001
10	92917	107957	15040
10	91244	107940	16696
10	93443	107753	14310
10	93206	107830	14624
10	92576	107925	15349
10	91276	107808	16532
10	91353	107804	16451
10	89234	107993	18759
10	94027	107809	13782
10	89607	107938	18331
10	91375	107947	16572
10	90459	108060	17601
10	93886	107627	13741
10	90961	107977	17016
10	94314	107953	13639
10	93480	107805	14325
10	93707	107937	14230
10	93271	107961	14690
10	92356	107813	15457
10	92182	107861	15679
10	91086	107830	16744
10	92659	107880	15221
10	92274	108010	15736
10	91657	107930	16273
10	94198	107687	13489
10	93018	107590	14572
10	92014	107827	15813
10	92488	107857	15369
10	92027	107885	15858
10	91274	107941	16667
10	93565	107974	14409
10	90904	107894	16990
10	94264	107874	13610
10	92950	107645	14695
10	92467	107709	15242
10	91245	107799	16554
10	89345	107852	18507
10	91886	107844	15958
10	93392	107974	14582
10	89324	108040	18716
10	92351	107991	15640
10	92089	108032	15943
10	93465	107692	14227
10	94118	107686	13568
10	93394	107832	14438
10	91389	108068	16679
10	92912	107979	15067
10	92390	107810	15420
10	91860	107933	16073
10	92543	107839	15296
10	91925	107948	16023
10	91924	107956	16032
10	92018	107994	15976
11	91428	107957	16529
11	90497	107931	17434
11	90460	108041	17581
11	92084	107814	15730
11	93169	107840	14671
11	94276	107851	13575
11	88504	108112	19608
11	92875	107751	14876
11	92591	107803	15212
11	89416	107938	18522
11	89632	108115	18483
11	88667	108086	19419
11	94859	107657	12798
11	91753	107897	16144
11	90912	108093	17181
11	91250	108024	16774
11	91836	107892	16056
11	92889	107963	15074
11	92517	107831	15314
11	90713	107978	17265
11	90555	108033	17478
11	91381	107932	16551
11	91862	107880	16018
11	93522	108004	14482
11	89410	107888	18478
