Combinations	core	pangenome	variable
5	46235	59142	12907
5	47385	59128	11743
5	47127	59084	11957
5	46817	58876	12059
5	47457	58824	11367
5	45286	58595	13309
5	46714	59019	12305
5	46890	58919	12029
5	47760	59565	11805
5	47281	58975	11694
5	47756	59262	11506
5	46764	58658	11894
5	47142	58692	11550
5	46968	58732	11764
5	46642	57983	11341
5	47659	58237	10578
5	46708	58449	11741
5	45817	58170	12353
5	47306	58713	11407
5	47398	59263	11865
5	46617	58984	12367
5	46772	58853	12081
5	47359	58108	10749
5	47962	59194	11232
5	47362	59500	12138
5	46483	57544	11061
5	47048	58487	11439
5	46472	58297	11825
5	47689	59469	11780
5	46805	58235	11430
6	47333	59628	12295
6	45705	59087	13382
6	45582	58579	12997
6	45153	58957	13804
6	47310	59372	12062
6	47363	58853	11490
6	46400	59259	12859
6	46550	59174	12624
6	46249	59403	13154
6	45554	59250	13696
6	46980	59307	12327
6	45278	59122	13844
6	45846	59224	13378
6	48507	58531	10024
6	47298	59460	12162
6	45793	59143	13350
6	45632	58700	13068
6	45543	59388	13845
6	46351	59360	13009
6	46409	59455	13046
6	46270	59465	13195
6	46036	58306	12270
6	47204	59446	12242
6	46389	59555	13166
6	46739	58413	11674
6	47020	59375	12355
6	45278	58961	13683
6	46969	58617	11648
6	46553	59156	12603
6	47329	58681	11352
6	45297	59154	13857
6	46215	59303	13088
6	47335	59587	12252
6	45531	58548	13017
6	45260	58672	13412
6	46365	59314	12949
6	46700	59467	12767
6	46245	59058	12813
6	45521	59162	13641
6	46662	58975	12313
6	46928	59057	12129
6	47092	59097	12005
6	47049	59266	12217
6	46457	59098	12641
6	45439	59072	13633
6	47050	58623	11573
6	45983	59505	13522
6	45477	59223	13746
6	47798	59124	11326
6	46777	59268	12491
6	45803	58249	12446
6	45802	59147	13345
6	47260	59070	11810
6	47086	59565	12479
6	46127	59040	12913
6	48465	59017	10552
6	46192	59294	13102
6	46108	59408	13300
6	46514	59454	12940
6	45640	58526	12886
6	46774	59175	12401
6	47078	59507	12429
6	46008	58011	12003
6	46330	58752	12422
6	45962	59083	13121
6	46271	59265	12994
6	46079	59281	13202
6	47460	59649	12189
6	45984	59267	13283
6	46580	59357	12777
6	46567	59446	12879
7	45802	58812	13010
7	46184	58577	12393
7	46028	58696	12668
7	45511	58894	13383
7	45453	59165	13712
7	47061	58664	11603
7	45304	59284	13980
7	45349	58876	13527
7	44627	59409	14782
7	45245	59235	13990
7	44564	59464	14900
7	45347	59434	14087
7	46334	59308	12974
7	45437	59145	13708
7	45659	59406	13747
7	45397	59208	13811
7	45352	59477	14125
7	45485	59515	14030
7	45743	59415	13672
7	46112	59243	13131
7	46941	59090	12149
7	45343	59362	14019
7	45346	59150	13804
7	45878	59346	13468
7	46143	59306	13163
7	45471	59325	13854
7	44932	59410	14478
7	45442	59375	13933
7	45443	59401	13958
7	46009	59318	13309
7	45148	59393	14245
7	46433	58760	12327
7	46470	59463	12993
7	45425	58113	12688
7	45746	59520	13774
7	46327	59250	12923
7	45797	59190	13393
7	45017	59406	14389
7	45871	59184	13313
7	45286	59414	14128
7	46904	59366	12462
7	45301	59461	14160
7	47027	59560	12533
7	45059	59595	14536
7	44642	59255	14613
7	45614	59090	13476
7	45654	59467	13813
7	46054	59013	12959
7	45899	59002	13103
7	46245	58865	12620
7	46162	59177	13015
7	46497	59453	12956
7	46182	59423	13241
7	47489	59604	12115
7	44693	59289	14596
7	45597	58946	13349
7	46640	59355	12715
7	45727	59421	13694
7	44742	59398	14656
7	46406	59453	13047
7	45394	59502	14108
7	45218	59549	14331
7	45489	58946	13457
7	45635	59056	13421
7	45243	59135	13892
7	45990	59096	13106
7	46840	59501	12661
7	45803	59355	13552
7	45795	59509	13714
7	46594	58622	12028
7	46004	59351	13347
8	44825	59483	14658
8	45861	59394	13533
8	45611	59195	13584
8	45491	59663	14172
8	45455	59487	14032
8	45884	59490	13606
8	45060	59416	14356
8	45988	59171	13183
8	45379	59636	14257
8	45742	59572	13830
8	45490	59447	13957
8	45262	59384	14122
8	44930	59430	14500
8	45553	59632	14079
8	45878	59502	13624
8	45254	59593	14339
8	46244	59289	13045
8	46222	59519	13297
8	44797	59200	14403
8	46590	59522	12932
8	45306	59628	14322
8	45210	58432	13222
8	46696	59213	12517
8	45757	59552	13795
8	45571	59462	13891
8	45390	59337	13947
8	45987	59609	13622
8	45508	59294	13786
8	45824	59550	13726
8	45524	59266	13742
8	44527	59352	14825
8	45555	59446	13891
8	45448	59589	14141
8	46599	59041	12442
8	44740	59635	14895
8	44743	59441	14698
8	45288	59299	14011
8	46391	58830	12439
8	44434	59439	15005
8	45675	59625	13950
8	45633	59610	13977
8	45746	59662	13916
8	45782	59561	13779
8	45391	59507	14116
8	45895	59610	13715
8	44980	59290	14310
8	46132	59624	13492
8	45538	58687	13149
8	46779	59407	12628
8	45426	59530	14104
8	45332	59257	13925
8	45818	59391	13573
8	46712	59636	12924
8	45435	59632	14197
8	44366	59494	15128
8	44753	59361	14608
8	45078	59130	14052
8	44103	59432	15329
8	44983	59082	14099
8	44925	59121	14196
8	45159	59003	13844
8	45582	59181	13599
8	45084	59300	14216
8	44660	59225	14565
8	45563	59506	13943
8	45794	59464	13670
8	45931	59008	13077
8	44934	59518	14584
8	46112	59648	13536
8	45574	59351	13777
8	46149	59613	13464
9	44517	59411	14894
9	45907	59543	13636
9	43256	59654	16398
9	44467	59305	14838
9	44686	59115	14429
9	46087	58518	12431
9	44854	59443	14589
9	44859	59376	14517
9	44383	59424	15041
9	45231	59617	14386
9	44621	58853	14232
9	44784	59524	14740
9	45641	59567	13926
9	44397	59359	14962
9	45609	59573	13964
9	45426	59661	14235
9	44978	59720	14742
9	44616	59450	14834
9	44732	58663	13931
9	46786	59706	12920
9	45959	59578	13619
9	45159	59196	14037
9	44702	59539	14837
9	44369	59426	15057
9	45551	59047	13496
9	45910	59605	13695
9	45184	59321	14137
9	45138	59569	14431
9	44513	59548	15035
9	45162	59540	14378
9	45235	59523	14288
9	44813	59416	14603
9	44329	59671	15342
9	45271	59521	14250
9	46191	59682	13491
9	45104	59353	14249
9	45662	58975	13313
9	44715	59504	14789
9	44818	59414	14596
9	43636	59442	15806
9	44716	59632	14916
9	44496	59540	15044
9	44366	59184	14818
9	44289	59554	15265
9	45082	59551	14469
9	45217	59664	14447
9	44935	59353	14418
9	44802	59293	14491
9	44183	59659	15476
9	45437	59585	14148
9	45346	59539	14193
9	44195	59563	15368
9	45608	59535	13927
9	45001	59531	14530
9	45311	59637	14326
9	43951	59432	15481
9	44499	59555	15056
9	45267	59513	14246
9	44455	59135	14680
9	44702	59450	14748
9	44632	59457	14825
9	45408	59469	14061
9	45192	59588	14396
9	44550	59316	14766
9	45434	59531	14097
9	44447	59508	15061
9	44205	59394	15189
9	44853	59448	14595
9	45590	59351	13761
9	44908	59166	14258
9	43686	59442	15756
10	44666	59595	14929
10	44324	59449	15125
10	44048	59528	15480
10	44565	59091	14526
10	44262	59668	15406
10	44270	59577	15307
10	45170	59625	14455
10	43627	59611	15984
10	44423	59561	15138
10	44489	59431	14942
10	44113	59548	15435
10	43729	59599	15870
10	45556	59247	13691
10	44644	59493	14849
10	44423	59401	14978
10	44710	59622	14912
10	44264	59279	15015
10	44763	59265	14502
10	44739	59459	14720
10	44843	59712	14869
10	45097	59267	14170
10	44594	59486	14892
10	45081	59709	14628
10	44637	59659	15022
10	44563	59664	15101
10	44500	59596	15096
10	45551	59564	14013
10	44358	59577	15219
10	44521	59598	15077
10	44342	59598	15256
10	43579	59455	15876
10	43798	59651	15853
10	45229	59684	14455
10	44069	59427	15358
10	44324	59235	14911
10	44517	59642	15125
10	45113	59727	14614
10	45091	59686	14595
10	44948	59523	14575
10	44511	59506	14995
10	44380	58638	14258
10	44396	58773	14377
10	44573	59511	14938
10	45913	59422	13509
10	44577	59641	15064
10	44635	59410	14775
10	44846	59576	14730
10	44640	59386	14746
10	44043	59469	15426
10	44724	59659	14935
10	44550	59602	15052
10	43946	59427	15481
10	45085	59640	14555
10	44976	59493	14517
10	44395	59630	15235
10	44201	59533	15332
10	44273	59598	15325
10	44330	59731	15401
10	44708	59679	14971
10	45128	59590	14462
10	44737	59217	14480
10	46210	59477	13267
10	43525	59111	15586
10	44132	58806	14674
10	44083	59601	15518
10	44277	59628	15351
10	45415	59657	14242
10	43962	59685	15723
10	44631	59714	15083
10	45523	59613	14090
10	45276	59571	14295
11	44404	59701	15297
11	44450	59678	15228
11	44375	59181	14806
11	44499	59512	15013
11	44367	59720	15353
11	44251	59418	15167
11	44051	59561	15510
11	43449	59518	16069
11	45046	59689	14643
11	44712	59669	14957
11	43351	59582	16231
11	44264	59739	15475
11	44381	59726	15345
11	44629	59648	15019
11	44875	59765	14890
11	43853	59530	15677
11	43755	59210	15455
11	43361	59372	16011
11	44309	59569	15260
11	44344	59616	15272
11	44504	59711	15207
11	44630	59749	15119
11	44671	59679	15008
11	44255	59511	15256
11	43640	59669	16029
11	44339	59373	15034
11	44765	59632	14867
11	44138	59676	15538
11	43892	59582	15690
11	43844	59275	15431
11	44553	59616	15063
11	43837	59285	15448
11	44200	59481	15281
11	44462	59488	15026
11	44860	59572	14712
11	43470	59536	16066
11	44346	59755	15409
11	44274	59522	15248
11	44154	59332	15178
11	44297	59623	15326
11	44429	59731	15302
11	44243	59652	15409
11	44146	59634	15488
11	44605	59483	14878
11	44611	59256	14645
11	44542	59584	15042
11	43868	59702	15834
11	43688	59682	15994
11	44613	59492	14879
11	44464	59541	15077
11	44341	59572	15231
11	43647	59702	16055
